,,,,,,,Detailed Daily MTM - Extract,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
Trade date,19 Jul 17,,,,,,,,,,,,,,,,,,,,,,,,,
Settlement,24 Jul 17,,,,,,,,,,,,,,,,,,,,,,,,,
Bond Code,ISIN Code,Maturity ,Coupon,Companion Bond,BP Spread,MTM,All in price,Clean Price,Accrued Interest,Year High Yield,Year Low Yield,Return (YTD),Duration,Modified Duration,Delta,Rand per Basis Point,Convexity,Yield Volatility,Yield / Price Indicator,Last Trade Date,Last MTM Change Date,Index Ratio,Base CPI,Reference CPI,MTM Process Methodology,MTM Change
ACL174,ZAG000096462,20-Jun-19,9.517,JIBAR,220,0.000,100.8959456,100.0094305,0.886515068,100,100,0,,0,,,,,Price,24-Feb-14,21-Feb-16,,,,Price Traded Methodology,
ACL175,ZAG000096454,20-Jun-19,9.017,JIBAR,170,0.000,100.8500487,100.010109,0.839939726,100,100,0,,0,,,,,Price,26-Oct-16,21-Feb-16,,,,Price Traded Methodology,
ACL183,ZAG000097296,20-Jun-19,9.567,JIBAR,161,0.000,102.0145131,101.1233405,0.891172603,100,100,0,,0,,,,,Price,16-Mar-17,16-Jun-14,,,,Price Traded Methodology,
ACL184,ZAG000097742,20-Sep-17,9.427,JIBAR,180,0.000,100.936199,100.0580675,0.878131507,100,100,0,,0,,,,,Price,10-Jul-15,21-Feb-16,,,,Price Traded Methodology,
ACL185,ZAG000099078,20-Sep-22,9.467,JIBAR,215,0.000,100.8911811,100.0093235,0.881857534,100,100,0,,0,,,,,Price,07-Jul-15,21-Feb-16,,,,Price Traded Methodology,
ACL187,ZAG000099805,20-Sep-20,9.587,JIBAR,227,0.000,100.9020879,100.0090523,0.893035616,100,100,0,,0,,,,,Price,10-Feb-14,28-Apr-13,,,,Price Traded Methodology,
ACL188,ZAG000099813,20-Sep-20,9.717,JIBAR,240,0.000,100.9139967,100.0088515,0.905145205,100,100,0,,0,,,,,Price,05-Jul-13,28-Apr-13,,,,Price Traded Methodology,
ACL193,ZAG000100587,20-Sep-22,9.747,JIBAR,243,0.000,100.9168445,100.0089048,0.907939726,100,100,0,,0,,,,,Price,18-Oct-12,28-Apr-13,,,,Price Traded Methodology,
ACL194,ZAG000100595,20-Sep-22,9.747,JIBAR,243,0.000,100.9168445,100.0089048,0.907939726,100,100,0,,0,,,,,Price,18-Oct-12,08-Jun-14,,,,Price Traded Methodology,
ACL196,ZAG000100793,20-Dec-17,9.317,JIBAR,200,0.000,100.87754,100.0096551,0.867884932,100,100,0,,0,,,,,Price,15-Dec-15,21-Feb-16,,,,Price Traded Methodology,
ACL201,ZAG000101395,20-Dec-22,9.917,JIBAR,260,0.000,100.9324452,100.0086698,0.923775342,100,100,0,,0,,,,,Price,16-Nov-12,08-Jun-14,,,,Price Traded Methodology,
ACL202,ZAG000101387,20-Dec-22,9.917,JIBAR,260,0.000,100.9324452,100.0086698,0.923775342,100,100,0,,0,,,,,Price,16-Nov-12,21-Feb-16,,,,Price Traded Methodology,
ACL203,ZAG000102773,30-Jan-23,3.722,,,0.000,145.2129899,143.9794952,1.233494732,0,0,0,,0,,,,,Price,30-Jan-13,17-Jul-17,,,,Issuer Valuated,
ACL204,ZAG000103045,14-Feb-23,3.80178,,,0.000,146.2132065,145.1685393,1.044667166,0,0,0,,0,,,,,Price,14-Feb-13,17-Jul-17,,,,Issuer Valuated,
ACL208,ZAG000103763,20-Mar-18,8.747,JIBAR,143,0.000,100.8253031,100.0105141,0.814789041,100,100,0,,0,,,,,Price,13-Dec-16,20-Apr-16,,,,Price Traded Methodology,
ACL210,ZAG000105792,20-May-18,8.342,JIBAR,100,0.000,101.4551277,100.0152757,1.439852055,100,100,0,,0,,,,,Price,01-Sep-16,17-Jul-17,,,,Price Traded Methodology,
ACL212,ZAG000106956,20-Sep-18,8.937,JIBAR,162,0.000,100.8426461,100.0101585,0.832487671,100,100,0,,0,,,,,Price,09-Jul-13,20-Apr-16,,,,Price Traded Methodology,
ACL213,ZAG000107657,20-Jun-18,8.967,JIBAR,195,0.000,100.5870625,99.75178027,0.835282192,100,100,0,,0,,,,,Price,11-Jul-17,29-May-17,,,,Price Traded Methodology,
ACL214,ZAG000107681,20-Sep-20,9.267,JIBAR,480,0.000,93.4380889,92.5748615,0.863227397,100,100,0,,0,,,,,Price,30-Dec-15,16-Feb-16,,,,Price Traded Methodology,
ACL215,ZAG000108283,20-Sep-18,8.827,JIBAR,151,0.000,100.8325469,100.0103058,0.822241096,100,100,0,,0,,,,,Price,20-Aug-13,20-Apr-16,,,,Price Traded Methodology,
ACL216,ZAG000109661,20-Dec-18,8.817,JIBAR,150,0.000,100.8316458,100.0103362,0.821309589,100,100,0,,0,,,,,Price,01-Oct-13,20-Apr-16,,,,Price Traded Methodology,
ACL217,ZAG000109794,20-Dec-23,9.427,JIBAR,211,0.000,100.8875371,100.0094056,0.878131507,100,100,0,,0,,,,,Price,03-Oct-13,03-Feb-14,,,,Price Traded Methodology,
ACL218,ZAG000126111,11-May-20,9.492,JIBAR,215,0.000,101.9361351,100.0117296,1.924405479,100,100,0,,0,,,,,Price,24-Dec-15,17-Jul-17,,,,Price Traded Methodology,
ACL219,ZAG000127192,26-Jan-21,9.582,JIBAR,224,0.000,99.95022786,100.002732,-0.05250411,100,100,0,,0,,,,,Price,26-Jun-17,21-Apr-16,,,,Price Traded Methodology,
ACL220,ZAG000127200,26-Jan-21,9.442,JIBAR,210,0.000,99.95099857,100.0027356,-0.051736986,100,100,0,,0,,,,,Price,17-Jun-15,21-Apr-16,,,,Price Traded Methodology,
ACL221,ZAG000130303,20-Sep-21,9.387,JIBAR,207,0.000,100.8838463,100.0094408,0.874405479,100,100,0,,0,,,,,Price,25-Jan-17,17-Jul-17,,,,Price Traded Methodology,
ACL222,ZAG000130311,20-Sep-21,9.237,JIBAR,192,0.000,100.8700915,100.0096586,0.860432877,100,100,0,,0,,,,,Price,25-Jan-17,17-Jul-17,,,,Price Traded Methodology,
ADCB01,ZAG000103656,08-Mar-18,9.815,JIBAR,300,0.000,100.9459701,99.70901119,1.236958904,100,100,0,,0,,,,,Price,11-Jul-17,29-Jun-17,,,,Price Traded Methodology,
ADCB04,ZAG000122060,27-Nov-17,9.933,JIBAR,248,0.000,101.5780845,100.0541174,1.523967123,100,100,0,,0,,,,,Price,13-Jun-17,19-Sep-16,,,,Price Traded Methodology,
ADCB05,ZAG000132093,04-Dec-18,9.825,JIBAR,250,0.000,101.3322884,100.0133158,1.318972603,100,100,0,,0,,,,,Price,08-Jun-17,17-Jul-17,,,,Price Traded Methodology,
AHF2A2,ZAG000130097,18-Oct-18,9.042,JIBAR,170,0.000,100.1480217,99.99938611,0.148635616,100,100,0,,0,,,,,Price,26-Jun-17,21-Mar-16,,,,Price Traded Methodology,
AHF2B2,ZAG000130105,18-Oct-18,9.342,JIBAR,200,0.000,100.152835,99.99926791,0.153567123,100,100,0,,0,,,,,Price,16-Oct-15,21-Mar-16,,,,Price Traded Methodology,
AHF2C2,ZAG000130113,18-Oct-18,10.342,JIBAR,300,0.000,100.1688525,99.99884698,0.170005479,100,100,0,,0,,,,,Price,26-Jun-17,21-Mar-16,,,,Price Traded Methodology,
AHF3A3,ZAG000134966,18-Apr-19,8.742,JIBAR,140,0.000,100.1432337,99.99952959,0.14370411,100,100,0,,0,,,,,Price,15-May-17,17-Jul-17,,,,Price Traded Methodology,
AHF3A4,ZAG000134974,18-Apr-19,8.842,JIBAR,150,0.000,100.144842,99.99949406,0.145347945,100,100,0,,0,,,,,Price,15-Apr-16,17-Jul-17,,,,Price Traded Methodology,
AHF3B2,ZAG000134982,18-Apr-19,11.342,JIBAR,400,0.000,100.1849203,99.9984765,0.186443836,100,100,0,,0,,,,,Price,28-Mar-17,17-Jul-17,,,,Price Traded Methodology,
AHF3B3,ZAG000134990,18-Apr-19,10.842,JIBAR,350,0.000,100.1769245,99.99869986,0.178224658,100,100,0,,0,,,,,Price,15-Apr-16,17-Jul-17,,,,Price Traded Methodology,
AHF3C2,ZAG000135005,18-Apr-19,14.942,JIBAR,760,0.000,100.2421987,99.99657676,0.245621918,100,100,0,,0,,,,,Price,11-Nov-16,17-Jul-17,,,,Price Traded Methodology,
AHF3C3,ZAG000135013,18-Apr-19,13.442,JIBAR,610,0.000,100.2183948,99.99743038,0.220964384,100,100,0,,0,,,,,Price,15-Apr-16,17-Jul-17,,,,Price Traded Methodology,
AIR01,ZAG000038084,15-Mar-19,8.58,R204,145,8.855,102.62286,99.54346,3.0794,9.515,8.77,-0.07,1.5236300,1.459031421,-1.49729976,149.72997603,2.9441816,,Rate,17-Jul-17,16-Jul-17,,,,Illiquid Methodology,
AIR02,ZAG000052838,30-Apr-23,11.68,R186,154,10.185,109.07861,106.35861,2.72,10.595,9.875,-0.03,4.2971507,4.088922342,-4.46013957,446.01395738,22.0400886,,Rate,07-Jul-17,16-May-17,,,,Illiquid Methodology,
AIR04,ZAG000116369,29-May-24,9.25,R2023,135,9.385,100.71437,99.29519,1.41918,9.995,9.175,-0.06,5.1458579,4.915211631,-4.95032457,495.03245733,31.1922717,,Rate,10-Jul-17,17-Jul-17,,,,Illiquid Methodology,
AIR05,ZAG000116351,29-May-30,10,R213,140,10.665,96.89998,95.36573,1.53425,10.945,10.135,-0.01,7.2620509,6.894406641,-6.68067826,668.06782569,69.7372848,,Rate,11-May-17,17-Jul-17,,,,Illiquid Methodology,
AIRL01,ZAG000052846,30-Apr-28,3.64,R210,101,3.500,175.0315,173.57816,1.45334,3.51,2.995,0.12,8.9436354,8.789813707,-15.38494341,1538.49434090,91.3738494,,Rate,26-Jun-17,22-Jun-17,1.714508364,59.71052441,102.3741935,Inflation Linked Methodology,
APF01,ZAG000120221,26-Sep-17,9.025,JIBAR,55,0.000,100.9004638,100.208135,0.692328767,100,100,0,,0,,,,,Price,30-Jun-17,29-Jun-17,,,,Price Traded Methodology,
APF02,ZAG000120973,26-Sep-19,9.625,JIBAR,230,0.000,100.7466203,100.0082641,0.738356164,100,100,0,,0,,,,,Price,03-Apr-17,08-Jan-15,,,,Price Traded Methodology,
APF03,ZAG000128497,07-Aug-18,9.092,JIBAR,160,0.000,102.0759049,100.1578665,1.918038356,100,100,0,,0,,,,,Price,10-Jul-17,18-May-17,,,,Price Traded Methodology,
APF04,ZAG000140104,21-Oct-21,9.642,JIBAR,230,0.000,100.0741891,99.99505778,0.079131355,100,100,0,,0,,,,,Price,20-Oct-16,17-Jul-17,,,,Price Traded Methodology,
ASN011,ZAG000114133,20-Mar-19,9.017,JIBAR,170,0.000,100.8501041,100.0101644,0.839939726,100,100,0,,0,,,,,Price,16-Nov-16,29-Dec-14,,,,Price Traded Methodology,
ASN014,ZAG000114604,20-Mar-19,8.977,JIBAR,,0.000,100,100,0,0,0,0,,0,,,,,Price,10-May-17,04-Apr-14,,,,Issuer Valuated,
ASN022,ZAG000117433,07-Dec-33,4.41,R202,85,3.430,237.41322,236.21762,1.1956,3.43,2.9,0.14,12.0600109,11.856669,-28.14930084,2814.93008373,175.5830549,,Rate,25-May-16,10-Jul-17,2.105448728,48.62345598,102.3741935,Inflation Linked Methodology,
ASN028,ZAG000118266,20-Jun-19,9.417,JIBAR,275,0.000,99.76856557,98.89136557,0.8772,100,100,0,,0,,,,,Price,14-Jun-17,13-Dec-15,,,,Price Traded Methodology,
ASN032,ZAG000120122,19-Sep-17,0,,,0.000,99.48354115,99.48354115,0,0,0,0,,0,,,,,Price,19-Sep-14,17-Jul-17,,,,Issuer Valuated,
ASN036,ZAG000121286,10-Nov-19,9.342,JIBAR,200,0.000,101.9112,99.99168,1.91952,0,0,0,,0,,,,,Price,14-Jul-17,03-Mar-15,,,,Price Traded Methodology,
ASN037,ZAG000121393,07-Dec-33,3.45,R202,86.5,3.445,211.60265,210.6673,0.93535,3.445,2.915,0.14,12.5899792,12.37678905,-26.18961170,2618.96116999,186.7969139,,Rate,13-Nov-14,10-Jul-17,2.105448728,48.62345598,102.3741935,Inflation Linked Methodology,
ASN041,ZAG000121807,21-Nov-19,0,,,0.000,100,100,0,0,0,0,,0,,,,,Price,21-Nov-14,21-Nov-14,,,,Issuer Valuated,
ASN048,ZAG000124447,12-Mar-20,0,,,0.000,100,100,0,0,0,0,,0,,,,,Price,12-Mar-15,12-Mar-15,,,,Commercial Paper Methodology,
ASN051,ZAG000124587,19-Mar-18,0,,,0.000,100,100,0,0,0,0,,0,,,,,Price,18-Mar-15,18-Mar-15,,,,Commercial Paper Methodology,
ASN057,ZAG000125402,16-Apr-18,8.967,JIBAR,162.5,0.000,100.1734115,100.0014416,0.171969863,100,100,0,,0,,,,,Price,01-Mar-17,17-Jul-17,,,,Price Traded Methodology,
ASN058,ZAG000125642,22-Apr-20,9.542,JIBAR,220,0.000,100.0000892,100.0000892,0,100,100,0,,0,,,,,Price,22-Dec-16,17-Jul-17,,,,Price Traded Methodology,
ASN059,ZAG000125790,28-Apr-20,9.492,JIBAR,215,0.000,99.90171541,100.0057373,-0.104021918,100,100,0,,0,,,,,Price,16-Nov-16,17-Jul-17,,,,Price Traded Methodology,
ASN061,ZAG000125840,30-Apr-20,9.342,JIBAR,200,0.000,99.83076193,100.0099236,-0.179161644,100,100,0,,0,,,,,Price,16-May-17,17-Jul-17,,,,Price Traded Methodology,
ASN062,ZAG000126285,14-May-18,0,,,0.000,99.56970626,99.56970626,0,0,0,0,,0,,,,,Price,12-May-15,17-Jul-17,,,,Commercial Paper Methodology,
ASN064,ZAG000126681,22-May-20,0,,,0.000,100,100,0,0,0,0,,0,,,,,Price,22-May-15,22-May-15,,,,Commercial Paper Methodology,
ASN066,ZAG000126947,01-Jun-18,8.883,JIBAR,155,0.000,101.3051972,100.0153369,1.289860274,100,100,0,,0,,,,,Price,10-Apr-17,10-Jan-16,,,,Price Traded Methodology,
ASN068,ZAG000127184,15-Jun-18,8.617,JIBAR,131,0.000,100.924352,100.0036315,0.920720548,100,100,0,,0,,,,,Price,24-Apr-17,20-Sep-15,,,,Price Traded Methodology,
ASN069,ZAG000127176,07-Feb-20,9.142,JIBAR,180,0.000,101.9389408,100.0103545,1.928586301,100,100,0,,0,,,,,Price,06-Feb-17,21-Apr-16,,,,Price Traded Methodology,
ASN073,ZAG000127572,02-Jul-18,0,,,0.000,96.09473699,96.09473699,0,0,0,0,,0,,,,,Price,01-Jul-15,17-Jul-17,,,,Issuer Valuated,
ASN078,ZAG000128448,20-Jun-20,10.627,JIBAR,331,0.000,100.997251,100.0073386,0.989912329,100,100,0,,0,,,,,Price,31-Jan-17,21-Apr-16,,,,Price Traded Methodology,
ASN080,ZAG000128463,20-Sep-20,9.117,JIBAR,180,0.000,100.8590121,100.0097573,0.849254795,100,100,0,,0,,,,,Price,05-Aug-15,21-Apr-16,,,,Price Traded Methodology,
ASN081,ZAG000128885,10-Dec-17,9.217,JIBAR,190,0.000,101.0730453,100.012459,1.060586301,100,100,0,,0,,,,,Price,21-Aug-15,21-Apr-16,,,,Price Traded Methodology,
ASN082,ZAG000128877,17-Aug-17,0,,,0.000,100,100,0,0,0,0,,0,,,,,Price,24-Aug-15,24-Aug-15,,,,Commercial Paper Methodology,
ASN083,ZAG000129198,20-Jun-20,9.817,JIBAR,265,0.000,100.5459434,99.63148317,0.914460274,100,100,0,,0,,,,,Price,18-Jul-17,14-Sep-16,,,,Price Traded Methodology,
ASN084,ZAG000129248,03-Sep-20,10.325,JIBAR,300,0.000,101.3986366,100.0125407,1.38609589,100,100,0,,0,,,,,Price,07-Apr-17,17-Jul-17,,,,Price Traded Methodology,
ASN086,ZAG000129909,25-Sep-18,8.895,JIBAR,157,0.000,100.6916322,100.0092761,0.682356164,100,100,0,,0,,,,,Price,12-Apr-17,17-Jul-17,,,,Price Traded Methodology,
ASN087,ZAG000130030,01-Oct-20,0,,,0.000,120.9692469,120.9692469,0,0,0,0,,0,,,,,Price,01-Oct-15,17-Jul-17,,,,Commercial Paper Methodology,
ASN088,ZAG000130121,05-Oct-20,0,,,0.000,100,100,0,0,0,0,,0,,,,,Price,05-Oct-15,05-Oct-15,,,,Commercial Paper Methodology,
ASN090,ZAG000130212,08-Oct-18,8.942,JIBAR,160,0.000,100.3491276,100.0061468,0.342980822,100,100,0,,0,,,,,Price,09-Oct-15,17-Jul-17,,,,Price Traded Methodology,
ASN091,ZAG000130576,16-Oct-20,0,,,0.000,100,100,0,0,0,0,,0,,,,,Price,15-Oct-15,16-Oct-15,,,,Commercial Paper Methodology,
ASN092,ZAG000130709,21-Oct-20,9.342,JIBAR,200,0.000,100.0718095,99.99514393,0.076665602,100,100,0,,0,,,,,Price,27-Jun-17,17-Jul-17,,,,Price Traded Methodology,
ASN094,ZAG000130915,27-Oct-17,0,,,0.000,100,100,0,0,0,0,,0,,,,,Price,04-Nov-15,04-Nov-15,,,,Commercial Paper Methodology,
ASN096,ZAG000131293,10-Nov-20,9.342,JIBAR,200,0.000,101.9309532,100.0113642,1.919589041,100,100,0,,0,,,,,Price,27-Jun-17,17-Jul-17,,,,Price Traded Methodology,
ASN099,ZAG000131525,20-Dec-20,0,,,0.000,73.5360596,73.5360596,0,0,0,0,,0,,,,,Price,19-Nov-15,17-Jul-17,,,,Issuer Valuated,
ASN111,ZAG000132051,02-Dec-20,9.433,JIBAR,210,0.000,101.3579658,100.0140863,1.343879452,100,100,0,,0,,,,,Price,01-Mar-17,17-Jul-17,,,,Price Traded Methodology,
ASN112,ZAG000132069,20-Dec-17,9.367,JIBAR,205,0.000,100.8821277,100.0095853,0.872542466,100,100,0,,0,,,,,Price,02-Jun-16,21-Apr-16,,,,Price Traded Methodology,
ASN113,ZAG000132176,07-Mar-21,9.325,JIBAR,200,0.000,101.2142606,100.0135072,1.200753425,100,100,0,,0,,,,,Price,14-Jul-17,17-Jul-17,,,,Price Traded Methodology,
ASN114,ZAG000132267,03-Dec-20,0,,,0.000,100,100,0,0,0,0,,0,,,,,Price,10-Dec-15,05-Jan-16,,,,Commercial Paper Methodology,
ASN115,ZAG000132432,10-Dec-20,0,,,0.000,100,100,0,0,0,0,,0,,,,,Price,23-Dec-15,18-Dec-15,,,,Commercial Paper Methodology,
ASN119,ZAG000132820,27-Jan-18,8.922,JIBAR,158,0.000,99.93075677,100.0040883,-0.073331507,100,100,0,,0,,,,,Price,04-Nov-16,17-Jul-17,,,,Price Traded Methodology,
ASN121,ZAG000133109,20-Dec-20,11.917,JIBAR,460,0.000,101.1152038,100.0051271,1.110076712,100,100,0,,0,,,,,Price,30-May-17,21-Apr-16,,,,Price Traded Methodology,
ASN125,ZAG000133562,20-Mar-19,9.192,JIBAR,187.5,0.000,100.8661782,100.0099371,0.856241096,100,100,0,,0,,,,,Price,15-Feb-16,21-Apr-16,,,,Price Traded Methodology,
ASN128,ZAG000133836,24-Feb-19,9.342,JIBAR,200,0.000,101.5755434,100.0142777,1.561265753,100,100,0,,0,,,,,Price,06-Jul-17,17-Jul-17,,,,Price Traded Methodology,
ASN129,ZAG000133844,24-Feb-19,9.267,JIBAR,192,0.000,101.5704606,100.0217291,1.548731507,100,100,0,,0,,,,,Price,06-Jul-17,17-Jul-17,,,,Price Traded Methodology,
ASN130,ZAG000133851,24-Feb-19,9.192,JIBAR,185,0.000,101.5506979,100.0145006,1.53619726,100,100,0,,0,,,,,Price,06-Jul-17,17-Jul-17,,,,Price Traded Methodology,
ASN131,ZAG000134115,03-Mar-19,9.325,JIBAR,200,0.000,101.2660113,100.014162,1.251849315,100,100,0,,0,,,,,Price,25-Apr-16,17-Jul-17,,,,Price Traded Methodology,
ASN132,ZAG000134123,03-Mar-19,9.25,JIBAR,192.5,0.000,101.2560437,100.0142629,1.241780822,100,100,0,,0,,,,,Price,25-Apr-16,17-Jul-17,,,,Price Traded Methodology,
ASN134,ZAG000134024,20-Dec-20,11.817,JIBAR,450,0.000,101.1060745,100.0053129,1.100761644,100,100,0,,0,,,,,Price,16-Nov-16,21-Apr-16,,,,Price Traded Methodology,
ASN135,ZAG000134297,05-Mar-21,0,,,0.000,100,100,0,0,0,0,,0,,,,,Price,08-Mar-16,07-Mar-16,,,,Price Traded Methodology,
ASN136,ZAG000134339,31-Dec-18,0,,,0.000,85.92,85.92,0,0,0,0,,0,,,,,Price,18-Jul-17,17-Jul-17,,,,Commercial Paper Methodology,
ASN137,ZAG000134321,31-Jan-22,2.75,R212,123,3.830,139.56858,139.64565,-0.07707,3.84,3.23,0.14,4.2760748,4.195726639,-5.85591600,585.59160012,20.2777213,,Rate,06-Dec-16,12-Jul-17,1.461384213,70.05289411,102.3741935,Inflation Linked Methodology,
ASN140,ZAG000135096,30-Mar-21,0,,,,100,100,0,0,0,0,,0,,,,,Price,08-Jul-16,05-Apr-16,,,,Issuer Valuated,
ASN141,ZAG000135260,31-Dec-18,0,,,,85.92,85.92,0,0,0,0,,0,,,,,Price,15-Apr-16,17-Jul-17,,,,Issuer Valuated,
ASN143,ZAG000135815,20-Jun-20,9.817,JIBAR,160,0.000,103.2218106,102.3073504,0.914460274,100,100,0,,0,,,,,Price,09-Jun-17,29-Dec-16,,,,Price Traded Methodology,
ASN144,ZAG000135823,28-Apr-21,0,,,,100,100,0,0,0,0,,0,,,,,Price,28-Apr-16,28-Apr-16,,,,Issuer Valuated,
ASN145,ZAG000135864,20-Jun-21,0,,,,58.5137,58.5137,0,0,0,0,,0,,,,,Price,29-Apr-16,09-Oct-16,,,,Issuer Valuated,
ASN146,ZAG000135971,04-May-21,9.542,JIBAR,220,0.000,102.1114,99.99393,2.11747,0,0,0,,0,,,,,Price,03-Jul-17,17-Jul-17,,,,Price Traded Methodology,
ASN147,ZAG000135948,04-May-21,9.542,JIBAR,220,0.000,102.1114,99.99393,2.11747,0,0,0,,0,,,,,Price,05-Jul-17,17-Jul-17,,,,Price Traded Methodology,
ASN149,ZAG000136920,31-Jan-22,2.75,R212,127.5,3.875,139.30535,139.38242,-0.07707,3.885,3.275,0.14,4.2757925,4.194523647,-5.84319576,584.31957630,20.2670576,,Rate,26-May-16,12-Jul-17,1.461384213,70.05289411,102.3741935,Inflation Linked Methodology,
ASN150,ZAG000137076,31-May-21,0,,,,107.990311,107.990311,0,0,0,0,,0,,,,,Price,13-Jan-17,17-Jul-17,,,,Issuer Valuated,
ASN152,ZAG000137084,02-Jun-21,9.633,JIBAR,230,0.000,101.3861936,100.013821,1.372372603,100,100,0,,0,,,,,Price,23-Jun-17,17-Jul-17,,,,Price Traded Methodology,
ASN154,ZAG000137316,31-Mar-28,2.6,R210,164,4.130,158.89717,157.413,1.48417,4.14,3.64,0.1,9.1953767,9.009333936,-14.31557683,1431.55768281,94.0650902,,Rate,14-Jun-16,04-Jul-17,1.811772666,56.50498845,102.3741935,Inflation Linked Methodology,
ASN156,ZAG000137712,29-Jun-21,0,,,,100,100,0,0,0,0,,0,,,,,Price,29-Jun-16,29-Jun-16,,,,Commercial Paper Methodology,
ASN157,ZAG000137803,06-Jul-21,0,,,,100,100,0,0,0,0,,0,,,,,Price,07-Jul-16,07-Jul-16,,,,Issuer Valuated,
ASN159,ZAG000138355,27-Jul-21,0,,,,100,100,0,0,0,0,,0,,,,,Price,27-Jul-16,27-Jul-16,,,,Issuer Valuated,
ASN160,ZAG000138587,08-Aug-21,9.552,JIBAR,221,0.000,102.0252927,100.0102132,2.015079452,100,100,0,,0,,,,,Price,08-Aug-16,17-Jul-17,,,,Price Traded Methodology,
ASN161,ZAG000138769,19-Aug-21,9.342,JIBAR,200,0.000,101.7028812,100.0136428,1.689238356,100,100,0,,0,,,,,Price,02-Jun-17,17-Jul-17,,,,Price Traded Methodology,
ASN163,ZAG000139114,29-Aug-21,0,,,,100,100,0,0,0,0,,0,,,,,Price,01-Sep-16,01-Sep-16,,,,Issuer Valuated,
ASN164,ZAG000139288,06-Sep-21,12,,,,100,100,0,0,0,0,,0,,,,,Price,08-Sep-16,08-Sep-16,,,,Issuer Valuated,
ASN165,ZAG000139676,20-Jun-21,9.917,JIBAR,260,0.000,100.932393,100.0086177,0.923775342,100,100,0,,0,,,,,Price,30-Sep-16,17-Jul-17,,,,Price Traded Methodology,
ASN172,ZAG000140831,22-Nov-21,0,,,,100,100,0,0,0,0,,0,,,,,Price,29-Nov-16,30-Nov-16,,,,Issuer Valuated,
ASN174,ZAG000141151,02-Dec-19,9.033,JIBAR,170,0.000,101.3016608,100.0147676,1.286893151,100,100,0,,0,,,,,Price,06-Jul-17,17-Jul-17,,,,Price Traded Methodology,
ASN176,ZAG000141466,21-Dec-21,0,,,,100,100,0,0,0,0,,0,,,,,Price,22-Dec-16,22-Dec-16,,,,Issuer Valuated,
ASN177,ZAG000141474,23-Dec-21,0,,,,100,100,0,0,0,0,,0,,,,,Price,23-Dec-16,23-Dec-16,,,,Issuer Valuated,
ASN179,ZAG000142415,25-Feb-22,0,,,,100,100,0,0,0,0,,0,,,,,Price,24-Feb-17,24-Feb-17,,,,Issuer Valuated,
ASN181,ZAG000143090,20-Jun-22,10.437,JIBAR,312,0.000,100.9801266,100.0079129,0.972213699,100,100,0,,0,,,,,Price,29-Mar-17,17-Jul-17,,,,Price Traded Methodology,
ASN184,ZAG000143363,11-Oct-17,8.292,JIBAR,95,0.000,100.29011,99.99479,0.29532,0,0,0,,0,,,,,Price,10-Apr-17,17-Jul-17,,,,Price Traded Methodology,
ASN189,ZAG000144387,05-Dec-17,8.325,JIBAR,100,0.000,101.10478,99.98718,1.1176,0,0,0,,0,,,,,Price,02-Jun-17,17-Jul-17,,,,Price Traded Methodology,
ASN190,ZAG000144643,12-Jun-20,8.967,JIBAR,165,0.000,100.9955637,100.0128788,0.982684932,100,100,0,,0,,,,,Price,06-Jul-17,17-Jul-17,,,,Price Traded Methodology,
ASN191,ZAG000144692,15-Jun-18,0,,,0.000,99.47928371,99.47928371,0,0,0,0,,0,,,,,Price,14-Jun-17,17-Jul-17,,,,Issuer Valuated,
BAR001,ZAG000106360,12-Jun-18,8.447,JIBAR,113,0.000,100.9850559,100.0130723,0.971983562,100,100,0,,0,,,,,Price,14-Jun-13,17-Jul-17,,,,Price Traded Methodology,
BAW11,ZAG000086489,01-Oct-18,9.8,R204,150,8.905,104.016,100.95518,3.06082,9.415,8.735,-0.05,1.1200012,1.072258898,-1.11532086,111.53208622,1.7113514,,Rate,11-Jul-17,08-May-17,,,,Illiquid Methodology,
BAW17,ZAG000111113,05-Dec-18,8.805,JIBAR,167,0.000,100.9541933,99.77215221,1.182041096,100,100,0,,0,,,,,Price,11-May-17,10-May-17,,,,Price Traded Methodology,
BAW18,ZAG000111121,05-Dec-20,9.025,JIBAR,174,0.000,101.1097182,99.89814284,1.211575342,100,100,0,,0,,,,,Price,14-Jul-17,11-Jul-17,,,,Price Traded Methodology,
BAW19,ZAG000111139,05-Dec-20,9.56,R208,188,9.520,101.37112,100.08772,1.2834,10.805,9.345,-0.12,2.9222203,2.789442849,-2.82768942,282.76894175,9.8296274,,Rate,05-Jul-17,04-Jun-17,,,,Illiquid Methodology,
BAW21,ZAG000124769,24-Mar-22,9.295,R208,195,9.590,101.96748,98.86066,3.10682,10.425,9.475,-0.08,3.7728530,3.600222364,-3.67105596,367.10559617,16.6219749,,Rate,11-Jul-17,21-Jun-17,,,,Illiquid Methodology,
BAW22,ZAG000132077,07-Dec-22,9.325,JIBAR,205,0.000,101.0040435,99.80329003,1.200753425,100,100,0,,0,,,,,Price,23-Jun-17,10-May-17,,,,Price Traded Methodology,
BAW24,ZAG000139551,30-Sep-19,9.192,JIBAR,160,0.000,101.1085901,100.5041846,0.604405479,100,100,0,,0,,,,,Price,26-Jun-17,16-Feb-17,,,,Price Traded Methodology,
